perturbagen	entrez_gene_id	z_score	symbol	status	direction	nlog10_bonferroni_pval
23462	5627	9.668	PROS1	measured	up	18.394
23462	58497	4.903	PRUNE	measured	up	3.035
23462	11168	-6.420	PSIP1	measured	down	6.875
23462	5696	-5.265	PSMB8	measured	down	3.863
23462	5721	-6.147	PSME2	measured	down	6.112
23462	8624	-5.341	PSMG1	measured	down	4.044
23462	5770	4.176	PTPN1	measured	up	1.537
23462	5782	-9.931	PTPN12	measured	down	19.525
23462	5777	7.597	PTPN6	measured	up	10.528
23462	5829	-5.297	PXN	measured	down	3.939
23462	5831	-5.619	PYCR1	measured	down	4.726
23462	80223	4.801	RAB11FIP1	imputed	up	1.990
23462	23011	4.662	RAB21	measured	up	2.514
23462	5986	4.644	RFNG	measured	up	2.476
23462	9810	5.208	RNF40	imputed	up	2.907
23462	22934	-4.572	RPIA	measured	down	2.326
23462	6192	-4.874	RPS4Y1	imputed	down	2.149
23462	6284	-10.125	S100A13	measured	down	20.378
23462	6277	-8.200	S100A6	imputed	down	11.807
23462	10801	-5.535	SEPT9	imputed	down	3.695
23462	2810	7.479	SFN	measured	up	10.135
23462	79085	4.629	SLC25A23	imputed	up	1.623
23462	11182	4.115	SLC2A6	measured	up	1.422
23462	10237	-4.844	SLC35B1	measured	down	2.905
23462	4088	-4.544	SMAD3	measured	down	2.268
23462	8835	4.071	SOCS2	measured	up	1.339
23462	6701	4.476	SPRR2B	imputed	up	1.307
23462	23673	4.830	STX12	imputed	up	2.053
23462	6804	-5.319	STX1A	measured	down	3.991
23462	6856	-5.618	SYPL1	measured	down	4.724
23462	6915	5.188	TBXA2R	measured	up	3.682
23462	7015	4.241	TERT	measured	up	1.662
23462	7020	4.107	TFAP2A	measured	up	1.407
23462	7045	-5.141	TGFBI	imputed	down	2.751
23462	7051	4.519	TGM1	imputed	up	1.395
23462	29928	6.162	TIMM22	measured	up	6.153
23462	23670	-6.329	TMEM2	measured	down	6.617
23462	27346	-7.113	TMEM97	measured	down	8.954
23462	10953	-4.703	TOMM34	measured	down	2.601
23462	7158	4.903	TP53BP1	measured	up	3.035
23462	79090	4.311	TRAPPC6A	measured	up	1.799
23462	25987	-5.210	TSKU	measured	down	3.734
23462	7106	-10.499	TSPAN4	measured	down	22.069
23462	11344	-4.516	TWF2	measured	down	2.210
23462	200081	-4.739	TXLNA	measured	down	2.678
23462	23326	-4.490	USP22	measured	down	2.157
23462	10493	7.361	VAT1	measured	up	9.748
23462	57178	-4.502	ZMIZ1	measured	down	2.182
23463	102	4.454	ADAM10	measured	up	2.084
23463	133	-4.588	ADM	imputed	down	1.537
23463	154	5.466	ADRB2	measured	up	4.347
23463	873	5.187	CBR1	measured	up	3.680
23463	2778	4.552	GNAS	measured	up	2.284
23463	23131	4.893	GPATCH8	measured	up	3.013
23463	3312	-4.290	HSPA8	measured	down	1.758
23463	4023	5.200	LPL	imputed	up	2.888
23463	5018	-4.059	OXA1L	measured	down	1.317
23463	5331	5.081	PLCB3	measured	up	3.435
23463	6342	4.531	SCP2	measured	up	2.241
23464	8312	4.455	AXIN1	measured	up	2.086
23464	727	4.914	C5	measured	up	3.059
23464	994	-4.106	CDC25B	measured	down	1.405
23464	23406	-5.371	COTL1	imputed	down	3.294
23464	55818	-4.473	KDM3A	measured	down	2.122
23464	9903	4.307	KLHL21	measured	up	1.791
23464	5347	-4.056	PLK1	measured	down	1.311
23464	5438	-4.382	POLR2I	measured	down	1.939
23464	7018	7.252	TF	imputed	up	8.574
23466	25966	4.464	C2CD2	measured	up	2.104
23475	57406	4.051	ABHD6	measured	up	1.302
23475	23597	-5.563	ACOT9	measured	down	4.586
23475	55256	-5.460	ADI1	measured	down	4.332
23475	226	-4.606	ALDOA	measured	down	2.396
23475	10973	-4.875	ASCC3	measured	down	2.973
23475	11041	-5.852	B4GAT1	measured	down	5.323
23475	642	-4.357	BLMH	measured	down	1.890
23475	665	-4.391	BNIP3L	measured	down	1.957
23475	672	-4.304	BRCA1	measured	down	1.785
23475	701	5.946	BUB1B	measured	up	5.571
23475	727	5.216	C5	measured	up	3.748
23475	65265	-4.595	C8orf33	imputed	down	1.552
23475	843	4.215	CASP10	measured	up	1.612
23475	873	4.590	CBR1	measured	up	2.363
23475	6347	6.195	CCL2	measured	up	6.244
23475	991	-4.981	CDC20	measured	down	3.209
23475	1019	-4.213	CDK4	measured	down	1.608
23475	1070	-4.674	CETN3	measured	down	2.539
23475	55748	-4.451	CNDP2	measured	down	2.078
23475	1666	-6.846	DECR1	measured	down	8.129
23475	1738	-6.338	DLD	measured	down	6.643
23475	1786	4.908	DNMT1	measured	up	3.046
23475	10969	-6.106	EBNA1BP2	measured	down	6.000
23475	1978	-7.223	EIF4EBP1	measured	down	9.303
23475	2109	-4.704	ETFB	measured	down	2.603
23475	2184	-4.372	FAH	measured	down	1.919
23475	9917	4.913	FAM20B	measured	up	3.057
23475	2548	-5.641	GAA	measured	down	4.782
23475	2736	4.056	GLI2	measured	up	1.311
23475	51026	-6.054	GOLT1B	measured	down	5.860
23475	2958	5.496	GTF2A2	measured	up	4.420
23475	8520	-5.337	HAT1	measured	down	4.034
23475	3066	4.625	HDAC2	measured	up	2.436
23475	9709	4.363	HERPUD1	measured	up	1.901
23475	10525	5.168	HYOU1	measured	up	3.636
23475	3385	-7.236	ICAM3	measured	down	9.345
23475	3454	4.115	IFNAR1	measured	up	1.422
23475	8270	-5.535	LAGE3	measured	down	4.517
23475	10434	-4.821	LYPLA1	measured	down	2.855
23475	63933	-6.316	MCUR1	measured	down	6.581
23475	4331	-6.279	MNAT1	measured	down	6.477
23475	9801	-4.197	MRPL19	measured	down	1.578
23475	51021	-4.444	MRPS16	measured	down	2.064
23475	10797	-5.212	MTHFD2	measured	down	3.738
23475	64428	4.163	NARFL	measured	up	1.513
23475	9918	4.816	NCAPD2	measured	up	2.844
23475	29937	-4.511	NENF	measured	down	2.200
23475	4794	5.596	NFKBIE	measured	up	4.669
23475	7376	4.634	NR1H2	measured	up	2.455
23475	4998	4.705	ORC1	measured	up	2.605
23475	54623	-4.932	PAF1	measured	down	3.099
23475	5108	-6.571	PCM1	measured	down	7.311
23475	5223	-5.024	PGAM1	measured	down	3.305
23475	9488	4.233	PIGB	measured	up	1.647
23475	8985	-4.146	PLOD3	measured	down	1.480
23475	5423	4.676	POLB	measured	up	2.543
23475	79717	-4.707	PPCS	imputed	down	1.787
23475	5715	-5.522	PSMD9	measured	down	4.484
23475	23029	-8.765	RBM34	measured	down	14.738
23475	6050	4.178	RNH1	measured	up	1.541
23475	22934	-4.700	RPIA	measured	down	2.594
23475	6251	7.492	RSU1	measured	up	10.178
23475	10559	6.236	SLC35A1	measured	up	6.358
23475	8835	4.448	SOCS2	measured	up	2.072
23475	6657	4.882	SOX2	measured	up	2.988
23475	200734	4.277	SPRED2	measured	up	1.732
23475	6915	4.082	TBXA2R	measured	up	1.360
23475	10732	-4.244	TCFL5	measured	down	1.668
23475	7015	5.146	TERT	measured	up	3.585
23475	26520	-5.787	TIMM9	measured	down	5.154
23475	11011	4.397	TLK2	measured	up	1.969
23475	10206	4.750	TRIM13	measured	up	2.701
23475	10099	-5.055	TSPAN3	measured	down	3.376
23475	200081	-4.968	TXLNA	measured	down	3.179
23475	23326	-6.127	USP22	measured	down	6.058
23476	64429	-4.875	ZDHHC6	measured	down	2.973
23492	347902	-6.217	AMIGO2	imputed	down	5.483
23492	54504	5.116	CPVL	imputed	up	2.694
23492	1917	-5.383	EEF1A2	imputed	down	3.323
23492	2131	-4.644	EXT1	measured	down	2.476
23492	57192	4.660	MCOLN1	measured	up	2.510
23492	4852	5.644	NPY	imputed	up	3.967
23492	4931	-4.622	NVL	measured	down	2.430
23492	11044	-4.436	PAPD7	measured	down	2.048
23492	9842	-4.067	PLEKHM1	measured	down	1.332
23492	26064	-4.954	RAI14	measured	down	3.148
23492	23378	4.253	RRP8	measured	up	1.686
23492	6461	-4.863	SHB	measured	down	2.947
23492	29916	6.082	SNX11	measured	up	5.935
23492	57761	-5.412	TRIB3	measured	down	4.215
23492	55893	-5.477	ZNF395	measured	down	4.374
23493	89845	5.881	ABCC10	imputed	up	4.577
23493	10057	6.246	ABCC5	measured	up	6.385
23493	39	4.591	ACAT2	measured	up	2.365
23493	51205	-4.879	ACP6	imputed	down	2.160
23493	9289	-9.745	ADGRG1	measured	down	18.722
23493	128	-4.095	ADH5	measured	down	1.384
23493	83440	4.560	ADPGK	imputed	up	1.479
23493	154	-5.751	ADRB2	measured	down	5.062
23493	10270	4.538	AKAP8	measured	up	2.255
23493	220	-5.213	ALDH1A3	imputed	down	2.919
23493	230	5.555	ALDOC	measured	up	4.566
23493	392	4.474	ARHGAP1	measured	up	2.124
23493	84159	6.983	ARID5B	measured	up	8.549
23493	55207	4.938	ARL8B	imputed	up	2.291
23493	57130	4.556	ATP13A1	imputed	up	1.471
23493	8312	7.428	AXIN1	measured	up	9.967
23493	25825	-7.346	BACE2	measured	down	9.700
23493	9531	-5.273	BAG3	measured	down	3.882
23493	9854	8.935	C2CD2L	measured	up	15.400
23493	9847	8.302	C2CD5	measured	up	12.999
23493	727	6.294	C5	measured	up	6.519
23493	824	-4.736	CAPN2	imputed	down	1.849
23493	22794	-4.094	CASC3	measured	down	1.382
23493	79080	-5.891	CCDC86	measured	down	5.425
23493	891	-4.188	CCNB1	measured	down	1.560
23493	595	-6.208	CCND1	measured	down	6.280
23493	965	-6.052	CD58	measured	down	5.854
23493	994	-8.120	CDC25B	measured	down	12.341
23493	1066	8.935	CES1	imputed	up	14.578
23493	26511	-5.031	CHIC2	measured	down	3.321
23493	9022	6.823	CLIC3	imputed	up	7.238
23493	4850	5.542	CNOT4	measured	up	4.534
23493	23406	-5.574	COTL1	imputed	down	3.792
23493	1429	-5.053	CRYZ	measured	down	3.371
23493	1514	-4.732	CTSL	measured	down	2.663
23493	1616	4.112	DAXX	measured	up	1.416
23493	90379	5.501	DCAF15	imputed	up	3.611
23493	1643	4.152	DDB2	measured	up	1.492
23493	54541	-6.936	DDIT4	measured	down	8.404
23493	51071	-10.757	DERA	measured	down	23.270
23493	3300	-5.238	DNAJB2	measured	down	3.799
23493	1802	7.590	DPH2	measured	up	10.505
23493	1846	-5.616	DUSP4	measured	down	4.719
23493	1848	-7.347	DUSP6	measured	down	9.703
23493	6990	-4.078	DYNLT3	measured	down	1.352
23493	10682	-8.380	EBP	measured	down	13.286
23493	1950	6.948	EGF	measured	up	8.441
23493	60528	4.458	ELAC2	measured	up	2.092
23493	83481	4.607	EPPK1	imputed	up	1.577
23493	2171	-6.042	FABP5	imputed	down	5.005
23493	26017	4.546	FAM32A	imputed	up	1.450
23493	85002	4.506	FAM86B1	imputed	up	1.368
23493	2176	4.506	FANCC	imputed	up	1.368
23493	23014	-5.113	FBXO21	measured	down	3.508
23493	25793	-4.070	FBXO7	measured	down	1.337
23493	2264	5.182	FGFR4	measured	up	3.668
23493	2274	-11.349	FHL2	measured	down	26.135
23493	55033	6.778	FKBP14	measured	up	7.924
23493	8061	-5.129	FOSL1	measured	down	3.545
23493	24140	-4.639	FTSJ1	imputed	down	1.644
23493	8324	5.965	FZD7	measured	up	5.621
23493	2624	4.229	GATA2	measured	up	1.639
23493	8729	4.532	GBF1	imputed	up	1.421
23493	2745	4.675	GLRX	measured	up	2.541
23493	10007	-17.736	GNPDA1	measured	down	66.665
23493	2817	5.832	GPC1	measured	up	5.271
23493	54103	-4.775	GSAP	imputed	down	1.933
23493	2960	5.503	GTF2E1	imputed	up	3.616
23493	3280	-4.796	HES1	measured	down	2.801
23493	8091	-7.282	HMGA2	measured	down	9.493
23493	3157	5.004	HMGCS1	measured	up	3.260
23493	3251	-4.247	HPRT1	measured	down	1.674
23493	3383	4.422	ICAM1	measured	up	2.019
23493	8870	-14.943	IER3	measured	down	46.772
23493	3480	-4.145	IGF1R	measured	down	1.478
23493	3486	-7.938	IGFBP3	measured	down	11.697
23493	3553	-4.503	IL1B	measured	down	2.184
23493	3688	-5.227	ITGB1	imputed	down	2.952
23493	23338	-4.232	JADE2	measured	down	1.645
23493	54442	4.264	KCTD5	measured	up	1.707
23493	9817	-4.672	KEAP1	measured	down	2.535
23493	9710	4.397	KIAA0355	measured	up	1.969
23493	7071	-6.159	KLF10	imputed	down	5.323
23493	687	-4.692	KLF9	imputed	down	1.756
23493	4043	5.511	LRPAP1	measured	up	4.457
23493	55604	4.882	LRRC16A	measured	up	2.988
23493	10434	-5.706	LYPLA1	measured	down	4.946
23493	23764	-4.619	MAFF	imputed	down	1.602
23493	4118	4.670	MAL	imputed	up	1.709
23493	4125	5.315	MAN2B1	measured	up	3.982
23493	9448	-5.330	MAP4K4	measured	down	4.017
23493	9053	4.362	MAP7	measured	up	1.899
23493	64747	5.314	MFSD1	imputed	up	3.157
23493	25874	-6.948	MPC2	measured	down	8.441
23493	51116	-4.462	MRPS2	measured	down	2.100
23493	4501	-4.967	MT1X	imputed	down	2.355
23493	4502	-6.687	MT2A	imputed	down	6.830
23493	10514	5.636	MYBBP1A	imputed	up	3.947
23493	4722	6.102	NDUFS3	imputed	up	5.168
23493	10276	-5.466	NET1	measured	down	4.347
23493	4792	-5.703	NFKBIA	measured	down	4.939
23493	28511	5.023	NKIRAS2	imputed	up	2.481
23493	54681	4.302	P4HTM	measured	up	1.781
23493	10298	4.935	PAK4	measured	up	3.106
23493	10038	-4.800	PARP2	measured	down	2.809
23493	22984	4.559	PDCD11	imputed	up	1.477
23493	5236	-8.693	PGM1	measured	down	14.462
23493	1912	-5.603	PHC2	imputed	down	3.864
23493	5468	-6.247	PPARG	measured	down	6.388
23493	5547	6.606	PRCP	measured	up	7.413
23493	51422	-4.799	PRKAG2	measured	down	2.807
23493	5782	-9.648	PTPN12	measured	down	18.310
23493	5777	5.639	PTPN6	measured	up	4.777
23493	5829	-5.657	PXN	measured	down	4.822
23493	5831	-5.255	PYCR1	measured	down	3.839
23493	5834	-5.334	PYGB	imputed	down	3.205
23493	5894	4.767	RAF1	imputed	up	1.916
23493	10180	4.696	RBM6	measured	up	2.586
23493	5986	4.277	RFNG	measured	up	1.732
23493	389	-5.349	RHOC	imputed	down	3.241
23493	390	-5.014	RND3	imputed	down	2.461
23493	6284	-9.764	S100A13	measured	down	18.804
23493	6277	-11.108	S100A6	imputed	down	24.128
23493	12	6.914	SERPINA3	imputed	up	7.515
23493	83443	5.180	SF3B5	imputed	up	2.842
23493	8140	-7.841	SLC7A5	imputed	down	10.538
23493	4088	-5.638	SMAD3	measured	down	4.774
23493	51375	-4.605	SNX7	measured	down	2.394
23493	10253	-4.529	SPRY2	imputed	down	1.415
23493	6804	-4.876	STX1A	measured	down	2.975
23493	23224	-5.455	SYNE2	measured	down	4.320
23493	6894	-4.877	TARBP1	measured	down	2.977
23493	79600	4.842	TCTN1	measured	up	2.901
23493	29928	7.825	TIMM22	measured	up	11.304
23493	7076	-10.397	TIMP1	imputed	down	20.780
23493	7088	-4.712	TLE1	measured	down	2.620
23493	54499	4.241	TMCO1	measured	up	1.662
23493	375346	4.906	TMEM110	measured	up	3.041
23493	23670	-5.199	TMEM2	measured	down	3.708
23493	10953	-4.462	TOMM34	measured	down	2.100
23493	79090	4.279	TRAPPC6A	measured	up	1.736
23493	7106	-7.588	TSPAN4	measured	down	10.498
23493	11344	-4.374	TWF2	measured	down	1.923
23493	200081	-4.103	TXLNA	measured	down	1.399
23493	23326	-4.915	USP22	measured	down	3.061
23493	10493	4.732	VAT1	measured	up	2.663
23493	7416	-4.721	VDAC1	measured	down	2.639
23493	9277	4.692	WDR46	imputed	up	1.756
23493	25844	4.686	YIPF3	imputed	up	1.743
23495	10551	5.616	AGR2	imputed	up	3.897
23495	597	4.578	BCL2A1	imputed	up	1.516
23495	329	4.660	BIRC2	measured	up	2.510
23495	330	6.715	BIRC3	imputed	up	6.914
23495	6347	4.987	CCL2	measured	up	3.222
23495	6364	4.657	CCL20	imputed	up	1.682
23495	891	-5.231	CCNB1	measured	down	3.783
23495	1026	5.663	CDKN1A	measured	up	4.837
23495	1396	5.501	CRIP1	imputed	up	3.611
23495	2919	7.608	CXCL1	imputed	up	9.743
23495	2920	14.364	CXCL2	measured	up	43.070
23495	2921	9.217	CXCL3	imputed	up	15.703
23495	6374	5.077	CXCL5	imputed	up	2.604
23495	6372	5.543	CXCL6	imputed	up	3.715
23495	3576	7.138	CXCL8	imputed	up	8.211
23495	10059	-4.170	DNM1L	measured	down	1.526
23495	3383	4.882	ICAM1	measured	up	2.988
23495	8870	6.177	IER3	measured	up	6.195
23495	3486	6.730	IGFBP3	measured	up	7.780
23495	9641	6.892	IKBKE	measured	up	8.269
23495	3553	15.216	IL1B	measured	up	48.567
23495	3569	4.699	IL6	imputed	up	1.770
23495	51599	4.587	LSR	measured	up	2.357
23495	4312	8.116	MMP1	measured	up	12.327
23495	4792	11.492	NFKBIA	measured	up	26.849
23495	5721	4.136	PSME2	measured	up	1.461
23495	5743	7.411	PTGS2	measured	up	9.912
23495	5971	7.163	RELB	measured	up	9.112
23495	12	7.011	SERPINA3	imputed	up	7.814
23495	6648	4.684	SOD2	imputed	up	1.739
23495	23670	4.110	TMEM2	measured	up	1.412
23495	7128	6.732	TNFAIP3	imputed	up	6.964
23495	10318	9.448	TNIP1	measured	up	17.471
23512	154	4.184	ADRB2	measured	up	1.553
23512	831	-4.052	CAST	measured	down	1.304
23512	1051	-5.734	CEBPB	imputed	down	4.196
23512	29082	-4.290	CHMP4A	measured	down	1.758
23512	2920	-4.927	CXCL2	measured	down	3.088
23512	79961	4.980	DENND2D	measured	up	3.206
23512	9518	-5.232	GDF15	imputed	down	2.963
23512	2852	6.045	GPER1	measured	up	5.835
23512	3098	-4.831	HK1	measured	down	2.877
23512	57192	4.996	MCOLN1	measured	up	3.242
23512	4208	5.333	MEF2C	measured	up	4.025
23512	56924	-4.783	PAK6	measured	down	2.772
23512	5111	-4.457	PCNA	measured	down	2.090
23512	6192	-6.751	RPS4Y1	imputed	down	7.021
23512	51282	-4.906	SCAND1	measured	down	3.041
23512	6464	-5.041	SHC1	measured	down	3.344
23512	6988	4.847	TCTA	measured	up	2.912
23512	7088	-5.382	TLE1	measured	down	4.142
23512	7099	-4.070	TLR4	measured	down	1.337
23512	10493	-5.479	VAT1	measured	down	4.378
23512	7466	4.631	WFS1	measured	up	2.449
23528	23705	4.475	CADM1	imputed	up	1.305
23528	1301	4.933	COL11A1	imputed	up	2.279
23528	2817	4.291	GPC1	measured	up	1.760
23528	2852	4.114	GPER1	measured	up	1.420
23528	3162	4.646	HMOX1	measured	up	2.480
23528	4282	-4.531	MIF	measured	down	2.241
23528	25874	-4.140	MPC2	measured	down	1.469
23528	51021	-4.512	MRPS16	measured	down	2.202
23528	5111	-4.451	PCNA	measured	down	2.078
23532	994	-6.525	CDC25B	measured	down	7.177
23532	51203	-4.151	NUSAP1	measured	down	1.490
23532	10451	4.101	VAV3	measured	up	1.395
23536	991	-7.444	CDC20	measured	down	10.020
23536	5216	-4.667	PFN1	imputed	down	1.703
23564	991	-4.567	CDC20	measured	down	2.315
23564	54442	4.103	KCTD5	measured	up	1.399
23564	3800	4.083	KIF5C	measured	up	1.362
23564	22827	-4.504	PUF60	measured	down	2.186
23564	26001	4.659	RNF167	measured	up	2.508
23564	10237	-4.222	SLC35B1	measured	down	1.626
23564	6804	4.786	STX1A	measured	up	2.779
23564	79090	4.199	TRAPPC6A	measured	up	1.581
23564	54807	4.231	ZNF586	measured	up	1.643
23569	991	-4.129	CDC20	measured	down	1.448
23581	891	-4.108	CCNB1	measured	down	1.409
23581	4118	4.822	MAL	imputed	up	2.035
23581	6304	5.515	SATB1	measured	up	4.467
23588	4850	4.414	CNOT4	measured	up	2.003
23588	10049	4.365	DNAJB6	measured	up	1.905
23588	2263	4.593	FGFR2	measured	up	2.369
23588	3098	-5.648	HK1	measured	down	4.799
23588	9053	6.516	MAP7	measured	up	7.151
23588	57192	5.378	MCOLN1	measured	up	4.133
23588	5321	4.670	PLA2G4A	measured	up	2.531
23588	5950	5.185	RBP4	imputed	up	2.853
23596	11007	-4.109	CCDC85B	measured	down	1.410
23609	10057	4.380	ABCC5	measured	up	1.935
23609	991	-5.536	CDC20	measured	down	4.519
23609	55790	8.871	CSGALNACT1	imputed	up	14.328
23609	26001	-4.501	RNF167	measured	down	2.179
23609	375346	4.208	TMEM110	measured	up	1.599
23617	10362	-4.999	HMG20B	measured	down	3.249
23617	3315	-4.372	HSPB1	measured	down	1.919
23624	9093	-5.007	DNAJA3	measured	down	3.267
23624	5891	4.260	MOK	measured	up	1.699
23636	9915	-5.501	ARNT2	measured	down	4.433
23636	51053	-4.555	GMNN	measured	down	2.290
23636	5331	4.247	PLCB3	measured	up	1.674
23636	55893	-5.204	ZNF395	measured	down	3.720
23647	54504	4.884	CPVL	imputed	up	2.171
23647	5588	4.701	PRKCQ	measured	up	2.597
23649	133	-5.993	ADM	imputed	down	4.874
23649	29916	4.398	SNX11	measured	up	1.971
23650	3098	-4.574	HK1	measured	down	2.330
23650	3945	-4.551	LDHB	imputed	down	1.460
23650	6192	-5.364	RPS4Y1	imputed	down	3.277
23650	27244	6.398	SESN1	measured	up	6.813
23657	57406	4.935	ABHD6	measured	up	3.106
23657	55256	-5.053	ADI1	measured	down	3.371
23657	133	-5.571	ADM	imputed	down	3.784
23657	29082	-5.779	CHMP4A	measured	down	5.134
23657	54504	5.608	CPVL	imputed	up	3.877
23657	23368	5.279	PPP1R13B	measured	up	3.896
23657	29916	5.551	SNX11	measured	up	4.556
23657	10493	-4.740	VAT1	measured	down	2.680
23710	211	-6.287	ALAS1	measured	down	6.500
23710	9212	-4.615	AURKB	measured	down	2.415
23710	55790	5.343	CSGALNACT1	imputed	up	3.227
23710	388650	-4.083	FAM69A	measured	down	1.362
23710	27336	-5.026	HTATSF1	measured	down	3.310
23710	182	-5.653	JAG1	imputed	down	3.990
23710	9928	4.836	KIF14	measured	up	2.888
23710	57192	6.300	MCOLN1	measured	up	6.536
23710	4232	-4.092	MEST	measured	down	1.379
23710	4817	-4.634	NIT1	measured	down	2.455
23710	11044	-6.257	PAPD7	measured	down	6.416
23710	5770	-4.285	PTPN1	measured	down	1.748
23710	6461	-5.565	SHB	measured	down	4.591
23710	51375	-7.599	SNX7	measured	down	10.535
23710	57761	-4.841	TRIB3	measured	down	2.898
23753	154	5.800	ADRB2	measured	up	5.188
23753	1738	-4.141	DLD	measured	down	1.471
23753	50814	-4.388	NSDHL	measured	down	1.951
23761	6790	-4.256	AURKA	measured	down	1.691
23761	5588	4.919	PRKCQ	measured	up	3.070
23761	58472	4.122	SQRDL	measured	up	1.435
23761	8869	5.953	ST3GAL5	measured	up	5.589
23761	7018	4.600	TF	imputed	up	1.562
24138	133	-6.973	ADM	imputed	down	7.696
24138	572	-4.167	BAD	measured	down	1.520
24138	1808	-5.183	DPYSL2	imputed	down	2.849
24138	8324	5.056	FZD7	measured	up	3.378
24138	81544	5.719	GDPD5	measured	up	4.980
24138	22823	4.520	MTF2	measured	up	2.218
24138	26064	-6.634	RAI14	measured	down	7.495
24138	6050	-6.069	RNH1	measured	down	5.900
24138	10557	9.374	RPP38	measured	up	17.166
24138	10451	6.261	VAV3	measured	up	6.427
24138	7494	4.113	XBP1	measured	up	1.418
24148	133	-4.499	ADM	imputed	down	1.354
24148	9212	-4.162	AURKB	measured	down	1.511
24148	1870	4.502	E2F2	measured	up	2.182
24148	9897	-5.054	KIAA0196	measured	down	3.374
24148	4817	-4.928	NIT1	measured	down	3.090
24148	4931	-4.837	NVL	measured	down	2.890
24148	11044	-5.786	PAPD7	measured	down	5.152
24148	51375	-6.189	SNX7	measured	down	6.228
24148	57761	-4.456	TRIB3	measured	down	2.088
25778	23365	4.066	ARHGEF12	measured	up	1.330
25778	637	-4.703	BID	measured	down	2.601
25778	760	-6.200	CA2	imputed	down	5.436
25778	23212	4.130	RRS1	measured	up	1.450
25778	4088	4.600	SMAD3	measured	up	2.384
25780	23705	4.483	CADM1	imputed	up	1.321
25780	994	-5.056	CDC25B	measured	down	3.378
25780	1066	4.832	CES1	imputed	up	2.057
25780	2042	4.081	EPHA3	measured	up	1.358
25780	10320	4.354	IKZF1	measured	up	1.884
25780	9833	4.440	MELK	measured	up	2.056
25780	22841	4.192	RAB11FIP2	measured	up	1.568
25780	6616	4.503	SNAP25	measured	up	2.184
25780	27095	-4.111	TRAPPC3	measured	down	1.414
25791	727	7.607	C5	measured	up	10.562
25791	1019	-4.397	CDK4	measured	down	1.969
25791	54205	-4.542	CYCS	measured	down	2.264
25791	57192	4.630	MCOLN1	measured	up	2.447
25791	7376	4.648	NR1H2	measured	up	2.484
25791	5018	-4.248	OXA1L	measured	down	1.676
25791	54681	5.482	P4HTM	measured	up	4.386
25791	10038	-4.500	PARP2	measured	down	2.177
25791	5467	4.296	PPARD	measured	up	1.769
25791	55012	-4.182	PPP2R3C	measured	down	1.549
25791	6251	4.361	RSU1	measured	up	1.897
25791	23326	-4.424	USP22	measured	down	2.023
25791	64429	-4.298	ZDHHC6	measured	down	1.773
25797	4118	4.703	MAL	imputed	up	1.779
25803	2065	5.425	ERBB3	measured	up	4.247
25803	54438	4.342	GFOD1	measured	up	1.860
25803	2745	5.991	GLRX	measured	up	5.690
25803	3909	4.332	LAMA3	measured	up	1.840
25803	51599	4.888	LSR	measured	up	3.002
25803	5891	4.366	MOK	measured	up	1.907
25803	56654	7.299	NPDC1	measured	up	9.547
25803	5096	-4.250	PCCB	measured	down	1.680
25803	5110	4.328	PCMT1	measured	up	1.832
25803	5331	4.055	PLCB3	measured	up	1.310
25803	11031	4.961	RAB31	measured	up	3.164
25803	6195	4.480	RPS6KA1	measured	up	2.137
25803	6284	5.140	S100A13	measured	up	3.571
25803	6676	5.010	SPAG4	measured	up	3.274
25805	54442	4.170	KCTD5	measured	up	1.526
25805	3945	-4.608	LDHB	imputed	down	1.579
25805	4118	5.348	MAL	imputed	up	3.239
